timestamp,close,vol,trade_count
2026-05-20T18:27:00Z,301.54,1062,32
2026-05-20T18:28:00Z,301.52,4617,74
2026-05-20T18:29:00Z,301.49,3050,42
2026-05-20T18:30:00Z,301.55,2073,41
2026-05-20T18:31:00Z,301.51,2593,50
2026-05-20T18:32:00Z,301.82,4120,94
2026-05-20T18:33:00Z,301.88,3521,63
2026-05-20T18:34:00Z,301.86,1008,20
2026-05-20T18:35:00Z,301.86,3365,52
2026-05-20T18:36:00Z,301.92,1297,29
2026-05-20T18:37:00Z,302.08,3958,65
2026-05-20T18:38:00Z,302.19,2794,53
2026-05-20T18:39:00Z,302.19,5399,66
2026-05-20T18:40:00Z,302.13,3606,60
2026-05-20T18:41:00Z,302.105,3402,45
2026-05-20T18:42:00Z,302.13,5387,85
2026-05-20T18:43:00Z,302.01,4773,79
2026-05-20T18:44:00Z,301.88,3094,93
2026-05-20T18:45:00Z,301.84,8223,131
2026-05-20T18:46:00Z,302.015,3093,81
2026-05-20T18:47:00Z,301.935,3421,67
2026-05-20T18:48:00Z,301.81,6888,113
2026-05-20T18:49:00Z,301.83,3969,74
2026-05-20T18:50:00Z,302.2,3107,75
2026-05-20T18:51:00Z,302.1,9434,124
2026-05-20T18:52:00Z,302.21,8371,71
2026-05-20T18:53:00Z,302.23,10980,110
2026-05-20T18:54:00Z,302.165,4700,59
2026-05-20T18:55:00Z,302.21,5213,56
2026-05-20T18:56:00Z,302.21,3108,66
2026-05-20T18:57:00Z,302.25,2787,63
2026-05-20T18:58:00Z,302.195,3279,73
2026-05-20T18:59:00Z,302.21,7677,90
2026-05-20T19:00:00Z,302.53,9642,130
2026-05-20T19:01:00Z,302.77,3457,69
2026-05-20T19:02:00Z,302.515,6630,125
2026-05-20T19:03:00Z,302.31,12748,118
2026-05-20T19:04:00Z,302.08,4598,95
2026-05-20T19:05:00Z,301.99,1798,44
2026-05-20T19:06:00Z,301.94,1486,53
2026-05-20T19:07:00Z,301.84,1439,40
2026-05-20T19:08:00Z,301.725,1531,47
2026-05-20T19:09:00Z,301.67,17069,152
2026-05-20T19:10:00Z,301.875,14534,170
2026-05-20T19:11:00Z,302.09,13538,146
2026-05-20T19:12:00Z,302.12,2282,61
2026-05-20T19:13:00Z,302.185,2029,53
2026-05-20T19:14:00Z,302.17,3754,66
2026-05-20T19:15:00Z,302.26,3250,71
2026-05-20T19:16:00Z,302.27,4562,95
2026-05-20T19:17:00Z,302.25,6525,93
2026-05-20T19:18:00Z,302.03,4050,77
2026-05-20T19:19:00Z,302.055,2511,60
2026-05-20T19:20:00Z,301.95,2329,57
2026-05-20T19:21:00Z,302.065,4422,91
2026-05-20T19:22:00Z,301.99,827,23
2026-05-20T19:23:00Z,301.93,21305,217
2026-05-20T19:24:00Z,301.85,1358,37
2026-05-20T19:25:00Z,301.8,6769,98
2026-05-20T19:26:00Z,301.85,2716,47
2026-05-20T19:27:00Z,301.88,3594,58
2026-05-20T19:28:00Z,302.2,1700,51
2026-05-20T19:29:00Z,302.2,2422,58
2026-05-20T19:30:00Z,302.02,4541,75
2026-05-20T19:31:00Z,302.02,3233,64
2026-05-20T19:32:00Z,302.23,3994,74
2026-05-20T19:33:00Z,302.26,3841,65
2026-05-20T19:34:00Z,302.125,2915,62
2026-05-20T19:35:00Z,302.05,2410,51
2026-05-20T19:36:00Z,302.13,2699,51
2026-05-20T19:37:00Z,302.16,2687,62
2026-05-20T19:38:00Z,302.1,1842,43
2026-05-20T19:39:00Z,302.1,8580,131
2026-05-20T19:40:00Z,302.005,4640,85
